FailingMethod,Answer.duration,Answer.confidence,Answer.difficulty,GroundTruth,TP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.country,Answer.explanation_length,Flesch_reading_ease,books,high school,no?,other,other as long as i can remember honestly,other at work,other autodidact,other books,other by myself from books,other diploma,other elementary school,other employer,other first robotics,other forever,other found a book,other had a book on basic when i was a kid,other hobby,other hobbyist,other i really dont remember a time when i couldnt,other instructional books,other java while on the job,other junior high computer class,other leanred more experts at work,other middle school,other mooc,other na,other on the job,other private,other private institute,other professional,other professionally,other self help books,other self study,other self taught,other self-study,other self-taught,other self-taught as a child,other summer camp,other taught myself the basics as a kid,other through work,other training classes,other us army,other when i started programming (at age 9),other work,"there was no ""internet"". i had a trs-80 for gosh sake. we learned from books! made of paper. odd concept",university,web,,.net,3,5,6,a little bit of java,ada,ahk,ajax,asp,asp.net,assembly,autoit,bash,bash and powershell,basic,c,c sharp,c#,c# vb.net java,c+,c++,c++ and python,c/c++,c/c++ and some python and java,css,css3,cuda,developing,do not currently use,dot net and core java,elixir,euphoria,go,groovy,html,html/css (formerly c# and java in previous jobs),html5,jav,java,java c++,java python,javascript,jee,js,jsp,magic,matlab,most c and ksh in past,mql4,mysql,none,none at present,object pascal,peoplesoft,perl,php,php and c++,php/javascript,pl/sql,plsql,python,r,rpg,ruby,ruby & javascript,ruby on rails,sas,scala,scheme,sql,sql (teradata/ms-sql),swift,tera data,various,vb .net java,vb.net,vba,vbs,vbscript,vhdl,visual basic,visual fox pro,visual foxpro,visualbasic,xml
7,-0.2844138124283789,-0.2540556734670899,0.7818086004561177,0,0,1,-1.157490915565446,No problems with maxEnd. But I also don't understand why the s.getMaxMiddleIndex method would return anything but 0; as there's only one element in s.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,1,2.582497771617299,1.550065459076165,1,21,150.0,71.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.3276387427338096,0.36314172535126416,-0.7940243598382445,0,0,1,1.3187334311666028,This is the first in a series of checks in the test cases formatting and as its formatting is correct until after the first underscore it does not relate to the test cases failure. ,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,1,-0.9130335211881411,0.011077982940071375,0,22,181.0,53.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.25685459741590383,0.9803391241696182,-1.5819408399854256,0,0,1,0.08062125780057837,The error being thrown is on lines 279-281    Lines 273-275 would be returning the timezone rather then throwing errors,0.15282910762673585,0.6835869076981184,-1.425594061756673,4,-0.4308912739046321,-1.088198785728567,1,22,119.0,69.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4.899594058382417,-0.2540556734670899,0.7818086004561177,0,0,1,-1.157490915565446,I am really struggling to see the connection between the test given above; and the code provided below.  None of the code below seems to be referenced as far as I could tell; at least in a somewhat obvious way.  From what I could tell the code; in general; is concerned with building up strings by adding numbers with what looks to be a focus on exponents.  I don't see relation to any of that in the test.    That aside; this part of the code where the absolute value of 'x' is compared to 100 should not affect the string unless the string contains an exponent (neither of the strings in the above test do.,-0.45378488879938494,0.09959544350568617,-0.20568272532807705,1,0.7744643443041404,0.011077982940071375,1,23,608.0,73.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.44212265150278396,0.36314172535126416,0.7818086004561177,0,0,1,0.08062125780057837,i feel that there is no issue in the 104 and 106 line in the source code,0.15282910762673585,-0.4843960206867461,1.0142286111005188,0,-0.9130335211881411,-0.5385604013942479,0,7,72.0,96.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.33801076118030343,-0.2540556734670899,1.5697250806032987,1,0,1,0.08062125780057837,"I don't think so variable ""ch3"" is a cause of failure ; its a simple declaration",-0.45378488879938494,-0.4843960206867461,1.0142286111005188,1,-0.9130335211881411,-0.7584157551279755,0,28,80.0,73.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.3539976500863564,0.9803391241696182,-0.7940243598382445,1,0,1,0.08062125780057837,ch3 is fine; but will error on line 115 when we try to verify ch3 is a capital letter (it's an underscore),-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,1.3771421534085264,0.4507886904075267,1,22,106.0,66.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.4541005380147641,0.9803391241696182,-1.5819408399854256,0,0,1,1.3187334311666028,This is the proper use of the Math.max() method and should work properly.,-0.45378488879938494,0.6835869076981184,1.0142286111005188,4,-0.06928458844200037,-1.1981264625954309,1,22,73.0,90.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.33133286903661063,0.9803391241696182,-0.7940243598382445,0,0,1,0.08062125780057837,"There's no issue here. The conditional here should pass with no problem; since the first two characters in ""fr__POSIX"" are lowercase letters.",0.15282910762673585,-0.4843960206867461,1.0142286111005188,1,0.7744643443041404,-0.09884969392679246,1,21,141.0,68.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.2961410575717066,-0.2540556734670899,0.7818086004561177,0,0,1,-1.157490915565446,I don't think there will be an issue with the method chaining.  It seems like it is done correctly.,-0.15047789058632455,0.09959544350568617,1.0142286111005188,3,0.17178653519975412,-0.09884969392679246,1,22,99.0,95.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.3736270256162418,0.9803391241696182,-1.5819408399854256,0,0,1,1.3187334311666028,minStart is isolated from the issue; which arises from the MaxMiddleIndex sections of the code.,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,4,-0.7924979593672639,-1.1981264625954309,2,22,95.0,64.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.2960465947443251,-0.8712530722854439,0.7818086004561177,0,0,1,0.08062125780057837,Correct Syntax only.,-0.45378488879938494,0.09959544350568617,-1.425594061756673,3,-0.5514268357255093,-0.8683434319948394,1,7,20.0,34.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.37811841818214315,0.36314172535126416,-0.0061078796910634305,0,0,1,0.08062125780057837,The conditional clause between lines 290 and 292 goes perfect. Try printing getClass() for each object. ,0.15282910762673585,0.09959544350568617,-0.20568272532807705,3,-0.31035571208375484,0.011077982940071375,0,6,104.0,71.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.38794884975164945,0.36314172535126416,-0.0061078796910634305,0,0,1,0.08062125780057837,I don't believe there is an issue here,0.15282910762673585,-0.4843960206867461,1.0142286111005188,1,-0.4308912739046321,-0.20877737079365632,1,21,38.0,88.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.27469421724300025,-2.105647869922152,-0.7940243598382445,0,0,0,0.08062125780057837,Sorry. I don't know. ,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,-0.6719623975463865,0.23093333667379906,1,6,21.0,92.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.19912250837228285,0.9803391241696182,-0.7940243598382445,0,0,1,1.3187334311666028,"No; this is a generic array that will accept any type of array it is given. This value is only used in two places; neither of which would cause a problem with the code.    First; it is used for the ""type"" variable where its type is checked so it can be passed to copyArrayGrowl(). Second; it is passed when the copyArrayGrowl() method is called so the method can return a copy of it. Both of these are legitimate uses even when null arrays are passed (like our case); and the failure would not be caused by it.    However; you could argue that since this generic argument is allowed; the failure occurs later on. Though the real problem is when ""type"" is set; and since both values are null; an array of Object[] is created. This becomes a problem when trying to add the null string to it at line 3291.",-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,3,0.4128576588415086,-0.428632724527384,1,22,802.0,77.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.08952188548786681,0.36314172535126416,-0.7940243598382445,0,0,1,0.08062125780057837,Code around line 285 seems fine and unrelated to the assertion as well. Code at 299 and 301 has an error; using minMiddleIndex instead of maxMiddleIndex; but that is also unrelated to the assertion.       It also seems to me that with a single time period added to TimePeriodValues (variable s); it should have an index of 0 looking at the add () method below. In such a case; getMaxMiddleIndex () should return 0; not clear to me why we are even expecting 1. ,-0.15047789058632455,0.09959544350568617,1.0142286111005188,2,0.17178653519975412,2.4294868740110758,1,7,460.0,59.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-0.053316173009067505,0.36314172535126416,-1.5819408399854256,0,0,1,1.3187334311666028,No; there's no issue with the variable element. The problem; instead; is that because both our array and our element are null; our newArrayComponentType is going to be Object. On line 19 of copyArrayGrow1 we will create a new array of type Object with no elements and return it afterwards. Such an array can't be cast to T[].,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,4,-0.31035571208375484,-1.088198785728567,1,22,325.0,65.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.37259423203687025,0.36314172535126416,0.7818086004561177,0,0,1,0.08062125780057837,pt is simply a temporary loop variable.,-0.45378488879938494,0.09959544350568617,-0.20568272532807705,3,1.9798199625129127,1.4401377822093013,1,21,39.0,64.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.4490952676679072,0.9803391241696182,-1.5819408399854256,1,1,2,-1.157490915565446,-15 is less then 0; so it throws IllegalArgumentException,0.15282910762673585,0.09959544350568617,1.0142286111005188,3,-0.1898201502628776,-0.31870504766052016,1,21,57.0,62.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,-0.373341118125367,-2.105647869922152,1.5697250806032987,1,0,0,-1.157490915565446,have not come across the data type; pos.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,-0.4308912739046321,-0.9782711088617032,0,10,40.0,105.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.22334529632164157,-1.488450471103798,0.7818086004561177,0,0,2,1.3187334311666028,test should be included-   long end = testperiod.getEnd().getTime();,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,1,-0.9130335211881411,1.1103547516087098,1,35,68.0,22.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.43121263723128306,0.9803391241696182,-1.5819408399854256,0,0,1,-1.157490915565446,"The conditional clause between lines 121 and 123 is not executed during this test; so it is unrelated to this failure.    The test uses the string ""fr__POSIX"" which contains a double underscore. Looking through the code; the conditional statement on line 115 is triggered by the second underscore at index [3]; causing an IllegalArgumentException.    As far as I can tell; the source code is written correctly. The input should not have a double underscore (it appears to be missing the Country Code); so the IllegalArgumentException should be expected.",0.15282910762673585,0.6835869076981184,1.0142286111005188,3,-0.4308912739046321,-0.20877737079365632,1,21,553.0,53.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.4406981520658702,0.9803391241696182,-1.5819408399854256,1,0,1,0.08062125780057837,(just copied my last statement since it applies here as well); StringEscapeUtils is a java constructor with the method escapeCsv; translate isn't even being used at all in the assertion.,0.15282910762673585,0.09959544350568617,-1.425594061756673,3,-0.6719623975463865,-0.6484880782611117,0,22,186.0,57.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.27874478328112096,-0.2540556734670899,-0.0061078796910634305,0,0,1,0.08062125780057837,yes i related the problem the function may return other data types then it appear the problems,-0.45378488879938494,0.09959544350568617,1.0142286111005188,3,-0.7924979593672639,-0.6484880782611117,1,28,94.0,62.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.4108466391089363,0.9803391241696182,0.7818086004561177,0,0,1,1.3187334311666028,Once again; it just grabs some data with methods I don't have access to. Like before; I don't have access to what's going on behind the scenes so I can't see it being involved.,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,4,0.17178653519975412,-1.1981264625954309,1,22,176.0,79.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-0.25586084847185,0.36314172535126416,-0.0061078796910634305,0,0,2,1.3187334311666028,I believe there should be a variable passed into the getLastChar function named 'code',-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,3,0.7744643443041404,0.8904993978749821,1,22,86.0,74.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.03279128987560503,-0.8712530722854439,0.7818086004561177,0,0,1,-1.157490915565446,In my view point; there are no issue in that particulate line 313.,-0.15047789058632455,0.09959544350568617,1.0142286111005188,3,-0.1898201502628776,0.4507886904075267,1,7,66.0,83.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.4891676585475244,0.9803391241696182,1.5697250806032987,0,0,2,0.08062125780057837,Yes,-0.45378488879938494,0.09959544350568617,-0.20568272532807705,1,-0.9130335211881411,-0.5385604013942479,1,6,3.0,121.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.10375283784787323,-0.8712530722854439,1.5697250806032987,1,1,2,-1.157490915565446,I think you're incrementing 'pos' by two in line 89 then when it gets to 95 you're asking for the code point at position 2 but since there are only 2 positions; the highest address is 1 and that's why you're getting index out of bounds.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,0.17178653519975412,0.23093333667379906,1,21,236.0,50.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
